filename,label,chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,artist_id,composers_id,release_time
1075835075,7,0.29182288,2622.395833601632,2897.0414323670757,6078.536820488343,0.09567540905530217,-114.41363500000001,77.79932,28.993990000000004,27.070095000000002,9.408368,6.2792673,6.937575999999999,5.527925,-6.3796315,4.6551933,-6.3124814,0.8782293999999999,-4.410026,-0.98481256,-3.4880910000000003,1.9586582,-7.846294,0.69077796,-3.3230062000000005,-0.6266823,270375.270479,3669,2017-09-02 18:16:00
1075835077,8,0.29074913,2195.4697289212204,2696.188805958236,5353.874577088184,0.07937853942326348,-77.05404,98.845146,23.749287,16.327420999999998,5.656313,12.949086999999999,7.779981599999999,3.3175483,-3.5098786,10.046402,-11.757172,3.1833357999999996,-5.046249400000001,0.68850374,-4.540582700000001,5.418314,-3.430942,3.210337,-5.3814306,-3.5140697999999997,270375.431353,101268,2017-09-02 18:16:00
1075835078,6,0.26209828,3063.9447689088515,3074.4933095249353,7141.602301665409,0.12754958056143734,-72.81755,67.31463000000001,36.88453,15.836789999999999,2.5339065,15.986198000000002,0.70112276,5.5186234,-11.956513000000001,16.695362,-11.994442,4.910218700000001,-2.9776297,-0.9000562,-4.5700817,4.095224,-10.777031,-0.36819974,-8.696462,-1.4850967,270375,100187,2017-09-02 18:16:00
1075835079,6,0.29053536,2310.3660005727725,2577.301860851932,5136.839725114332,0.0986019222952796,-91.45914,92.87928000000001,11.528822,20.408844000000002,-0.6603488000000001,9.860700999999999,10.436356,0.5324893,-3.6687252999999997,10.178297,-4.69515,1.5669086,-0.04021572,-0.50082105,1.1072083000000001,4.2459426,-4.6732674,6.514867,-1.4625502000000001,-1.0909855,270375.27048,101268,2017-09-02 18:16:00
1075835080,8,0.26807955,2383.316373984549,2707.964081604773,5533.4643307630795,0.09356227740595968,-101.00173000000001,86.4535,19.883017000000002,17.127394,1.2010951,7.4948516000000005,2.5243022,-2.138691,-0.7116325,11.675836,-11.925410000000001,3.846944,-4.898446,-2.5280964,-2.828057,3.66592,-4.7699976,3.4612019999999997,-1.9582238999999997,1.395252,270375.225,100148,2017-09-02 18:16:00
1075835121,4,0.34479547,2317.247577854472,2527.936411501301,5220.388871719285,0.0902394453986782,-87.349236,88.829636,-1.9559183,18.828222,4.839814700000001,3.5188870000000003,-3.9257367,2.4709112999999996,-7.055630000000001,5.686195400000001,-5.789613,-3.1165423,-2.6428654,2.4344957000000003,-2.9093256000000003,2.8633332,-3.240348,0.77844125,-0.4379303,1.6987214,270483.270484,67362,2017-09-02 19:07:00
1075835218,1,0.28928940000000003,2716.608952275098,2676.508757649942,5727.526550037224,0.11586505456497664,-126.45052,69.63658000000001,10.617337,18.465595,-1.872032,2.5154172999999997,-7.4078655,-5.303014,-9.550321,-2.3457692000000003,-10.615592,-5.1815114,-7.7881618,-2.0639153,-7.3566804,-1.5530875,-5.923718,-1.0662916999999998,-5.0085998,0.55777705,189627,189627,2017-09-02 21:23:00
1075835224,3,0.35046256,1835.420552389125,2304.106536070646,3974.0597630838756,0.07343219904753652,-64.68689,115.01677,19.244423,24.539196,-0.32970318,5.968041,-0.22388884,4.2245126,-8.128233999999999,8.536859,-3.9539747000000003,-1.3796602,-2.9525962000000003,3.9010477,1.0705227,3.8181796,-0.5509255999999999,1.55934,-3.4802496,-0.720458,14718,8032,2017-09-02 21:30:00
1075835225,4,0.32906017,2250.1135001761586,2483.2116048775365,4854.876992429373,0.1020311290634675,-63.49394,100.35383,3.6480665,9.515725999999999,-5.716799,0.96691924,-1.1169955,3.6688879,-9.880239,11.43573,-1.4303211999999998,0.41206935,-3.2846059999999997,1.133528,-4.99302,0.14955984,-1.1785928999999997,2.9599729,0.60060924,5.784039,14718,8032,2017-09-02 21:31:00
1075835227,3,0.3756446,1986.2812186059168,2383.624939603505,4312.539396971765,0.06393228770607738,-53.728584,101.59562,1.0700139,19.49881,4.220805,6.291423,3.9980809999999996,9.557707,-8.218608,13.717384,0.09885542,3.5269525,-0.45302424,2.7854846,-2.1297278,3.2954209999999997,1.1042278,2.0345416000000003,0.9209744000000001,4.535206,14718,8032,2017-09-02 21:31:00
1075835232,6,0.3368317,2095.8689798833097,2383.241885870347,4588.842742060318,0.08965344739008782,-96.18114,108.39561,8.30087,11.182913000000001,-1.6534418000000002,8.080702,-6.68146,1.7844034,-7.118482000000001,8.056364,-3.8233302000000005,1.1294751,-5.361119,6.1708302,0.45478379999999996,4.5559435,-2.0400004000000003,2.4338443,-5.09898,-0.8355059000000001,14718,8032,2017-09-02 21:35:00
1075835322,7,0.26088285,2436.6680201959743,2697.8863803370205,5652.127025316874,0.09593479028214824,-99.8823,79.05973,18.542368,22.523024,4.9344015,11.512551,-4.897378,5.218667,-3.198661,1.2137446,-5.290577,1.8266779,-7.9877899999999995,0.1667864,-3.7971168,-1.4928707,-7.953753999999999,-0.4096577,-9.0655,-3.2329507,75181,100296,2017-09-02 22:58:00
1075835449,8,0.41401654,2627.595623510784,2617.1096327211108,5583.144460252257,0.10786412222971388,-235.92192000000003,80.742836,29.931623,13.242714000000001,12.174771,16.606918,-1.4309336000000001,7.569988,-1.3860649999999999,6.680173399999999,-5.8499346,-1.4425504999999998,-5.418416000000001,-0.12537704,-2.1254375,-1.6292806,-5.609905,-2.776382,-9.847439999999999,-0.6907013000000001,9000,9000,2017-09-03 00:17:00
1075835464,1,0.3212486,2068.511565498894,2295.472478179335,4431.050015084612,0.07997372619928815,-152.11607,96.705635,11.365772,20.039253,6.487367,5.678083,-0.8432325999999999,1.0048586,-11.159471,2.0448854,-6.4498196,-6.082719,-6.0439086,-1.1464303,-3.5865883999999997,-2.232875,-8.738414,-1.8994943,-5.7168875,-3.066141,65405,101978,2017-09-03 00:40:00
1075835973,3,0.31869587,2407.1823431188627,2791.249216486689,5727.73762962585,0.07821857595396797,-65.65054,90.953636,26.298828000000004,12.340936,5.0558424,1.0663576000000001,-13.101453999999999,-2.267232,-10.2764225,-1.9739667,-12.478569,-2.8818057,-7.848292,-3.6129013999999997,-9.835447,-3.8413741999999997,-7.065465,-0.35230753,-0.8465841000000001,4.463703,2180.70127,103572,2017-10-02 16:28:00
1075835980,6,0.30660608,1430.8715504072711,1882.672142378656,2939.666882204116,0.060666705099522024,-209.83957999999998,125.51827,14.284320000000001,21.41459,12.417286,6.76567,-1.1705067,-1.5502383999999998,-8.925453,-0.6498576,-5.266865,-1.8210921999999998,-2.5057197,0.17478652,-4.6389422,2.2825186,-1.7442658,2.3078783,0.16290408,4.802101,2813.1311,2850,2017-10-02 16:44:00
1075835981,2,0.26606690000000005,1834.929152425937,2254.0352427007056,3870.3899835919515,0.07660480839280727,-142.70465,114.77863,15.894623999999999,12.12921,9.334667,-1.6625506999999997,-2.6551595,1.2374374,-12.646687,1.8048422,-4.5153604000000005,-4.42624,-3.3269019999999996,1.1338629,-6.130536,2.4183898,-2.0396209,3.8121921999999997,-0.4822612,4.1411904999999996,2813.1311,2850,2017-10-02 16:44:00
1075836006,4,0.34072167,2439.809394244491,2566.1426824801306,5380.717755770769,0.09459967913593563,-58.914314000000005,86.38728,4.3330064,19.77223,-3.7564269999999995,-4.893936599999999,-11.30232,4.8806043,-15.976498000000001,0.8885155,-7.734396,-5.255138400000001,-6.8080240000000005,0.18392550000000002,-5.689938,0.74602115,-5.216453,-0.27698472,-3.4598440000000004,-0.26714322,189374,270518,2017-10-02 17:06:00
1075836052,2,0.29242729999999995,1760.2187060532285,2125.157374990274,3732.1478702022814,0.07301941058667588,-175.73692,107.66005,21.437204,30.525856,3.1593444,12.410411,-2.8256555,4.853132,-11.097953,-1.4322876,-2.1884867999999997,-5.3434987000000005,-5.429833400000001,-0.60934585,-6.86437,-2.152303,-7.079496400000001,-3.5221160000000005,-6.235069,-3.8408472999999996,7257,1966,2017-10-02 17:34:00
1075836054,3,0.41419357,3487.901722217334,3027.327029107069,7212.720670364915,0.1622512833632854,-26.970432000000002,47.630984999999995,24.84964,31.178541,5.356659,11.823806,0.8583645000000001,7.4927917,-8.624537,2.9958832,1.6620917000000002,2.3755830000000002,-0.023766844,5.4519459999999995,-1.476309,4.6795335,-2.3052115,1.1579607,-3.5125604,3.167032,2292,107734,2017-10-02 17:36:00
1075836071,2,0.33624190000000004,1294.727277144473,1739.5780107591386,2677.682148474553,0.050924191238587865,-235.15866,133.35056,14.594866,26.944430999999998,1.9256509999999998,7.5330343,0.4142567,4.721437,-2.121818,1.6967471,-5.086642299999999,-1.2414048999999998,-4.138253700000001,-0.5530725999999999,-4.3228297,-0.42882234,-3.8203998,0.31711300000000003,-2.6627392999999997,0.89223796,13353.19071,13353,2017-10-02 17:45:00
1075836072,1,0.28887144,1748.2882650764925,2290.3535496981435,3818.9457438131744,0.06282658223040669,-157.56389,114.95371000000002,22.717121,18.00938,3.2501304,6.266664,1.7635368000000002,3.3222406,-6.486226,3.6581955,-6.1814322,-4.436823,-4.984799400000001,-0.7718384,-7.6146984,-2.6508636,-7.536559,-0.5958986,-5.5635824000000005,2.4466882,13353.19071,13353,2017-10-02 17:45:00
1075836111,2,0.30337393,2083.3046691058985,2413.4538043377397,4570.789034232489,0.08525919402697589,-83.72006999999999,106.99961,8.210807,5.121899,3.4640036,-5.0142865,-12.193057000000001,-1.2558614,-15.886313000000001,1.1261181999999998,-12.626512,-7.045961999999999,-8.563585,-5.5307015999999996,-6.8996315,-3.6072404000000002,-7.433586599999999,-0.8398259,-4.9047756,2.2174994999999997,67938,67938,2017-10-02 18:18:00
1075836270,3,0.32299465,1789.9806062945584,2244.9703600372927,3796.67746929229,0.07071850877237182,-110.701126,112.246796,9.129206,25.770023000000002,8.949314,-0.19181462,-0.32688603,9.629016,-10.122871,4.509754,-5.0416102,-0.55434966,-2.850963,2.594631,-4.23411,0.7734064,-2.674363,-1.3956659,-5.7422996,1.291917,729,100256,2017-10-02 20:55:00
1075836276,6,0.43255088,2391.58419040219,2603.2802034937795,5310.441062856033,0.1075031849924504,-53.838154,90.15715,12.620724000000001,26.067549,3.9352925,11.601471,-1.7294141,3.7611790000000003,-4.125239,5.4402723,-6.0114765,1.8373765,-5.019978,1.0870184999999999,-4.3779664,0.5869601,-6.5202919999999995,0.63965636,-3.3952245999999997,1.3345412,"18740,22233,3172",100067,2017-10-02 21:00:00
1075837095,1,0.2255694,2645.634419166109,2866.248681649057,6178.017821908621,0.10113001357844162,-108.76963,84.08591,19.533051999999998,2.2795532000000005,10.432799000000001,-4.3758664000000005,1.2306828,-0.82091093,-12.386047,3.3902614,-21.41591,-2.1288595,-7.2548046,-3.4619004999999996,-5.696498,-0.8941918,-7.4091682,0.40400106,-9.902522,-2.3900201,189849,2816,2017-11-02 08:01:00
1075837096,4,0.27865648,1501.5734897891684,1836.1297521991107,3086.1939050772608,0.06888035244881019,-185.5399,130.40182,2.6710281000000005,15.847874,5.8289585,0.6830821,-1.6136549,-1.8821491999999997,-6.250228,-2.7351490000000003,-11.831377999999999,-3.6577922999999997,-4.4272127,0.64534503,-2.4794736,0.24378654,-4.328144,-4.099028,-8.799373,-2.605789,189849,2816,2017-11-02 08:01:00
1075837101,9,0.34874856,1283.7990444120207,1714.3184696088992,2707.095717026245,0.05480633634218071,-192.22911000000002,134.45105,29.501984000000004,24.1407,7.919535000000001,2.2867231,-2.8983392999999995,0.28856426,-5.6455197,4.516685,-5.969511,-1.7090411,-6.072615,-3.5540580000000004,-6.190603299999999,-2.9852037,-3.0665784,1.5744200000000002,-2.2696080000000003,-5.0371246,27515,103086,2017-11-02 08:06:00
1075837102,9,0.35380793,2249.271925082777,2431.0204552772493,4823.877992744138,0.08743917208808795,-118.28666000000001,93.66323,7.725469599999999,13.529689999999999,-4.1574173,2.5412931,-11.720439,2.211067,-10.234528,-2.5960330000000003,-9.002635,-1.8750551,-7.738891000000001,2.0042276,-0.42256922,4.5341396,-0.2660634,3.4108943999999997,-1.6648521,1.2684714,189374,270518,2017-11-02 08:06:00
1075837103,5,0.31385640000000004,1781.540123102981,2071.8566238764843,3750.873642758786,0.07696087754434336,-113.3742,115.40041000000001,2.9037716000000002,21.795153,7.186283599999999,7.446078,-4.434440599999999,6.158858,-7.022521,5.809785,-0.044066347,2.1013572,-2.467348,0.84311265,-4.6237025,-4.0500407,-8.588639,-0.13597246,-1.7238911,0.111771636,27515,103086,2017-11-02 08:06:00
1075837110,5,0.38624796,3155.6772312325506,2923.302071278284,6813.307048517099,0.1406126987804453,-4.898388400000001,61.605619999999995,8.279064,8.916738,1.7418504000000001,8.820927000000001,-8.533085,-0.6153430999999999,-0.2848927,6.983629700000001,-6.144976,7.0993466,-4.8116546,0.57430583,-3.7740989999999996,3.3604309999999997,-8.1725445,-0.20426443,-3.2693207,0.3485784,2816,2816,2017-11-02 08:16:00
1075837111,3,0.27209,2182.7581023674475,2616.540087039993,5088.926505317253,0.09038034028963296,-97.12836,93.1321,24.544395,19.470627,8.288853999999999,15.223446,1.4990624,9.146137,-1.1816725000000001,8.872065,4.053426,4.8976555,-0.19912024,1.8013589,-4.075696499999999,-0.32190037,-4.813096,0.4439869000000001,-6.219104,0.070427075,2816,2816,2017-11-02 08:16:00
1075837113,3,0.26368059999999993,1988.1953446386124,2523.214518399505,4599.903984900167,0.06881228778923541,-112.99564,97.7497,23.92165,14.657437,9.568361999999999,11.081044,-1.2654827,5.709787400000001,-6.8600054,2.7966987999999997,-1.0000156999999998,-2.8278933,-8.413203,-4.32327,-6.860948599999999,-2.3316242999999996,-7.116472,-0.23340602,-3.056611,1.8433396,2816,2816,2017-11-02 08:16:00
1075837114,8,0.3482666,1888.2713124081606,2379.0287963996648,4280.913017719808,0.07293066003940532,-159.55138,99.78748,24.200254,21.40416,7.033717,13.604422,2.8914568,5.269759,-3.2678528,3.3247538,-1.7232304,0.1939059,-6.4025307,-1.5400556,-5.2052629999999995,-1.2684406000000001,-3.1416821,2.7049365,-0.25075287,3.0471401,2816,2816,2017-11-02 08:16:00
1075837155,1,0.24721487,1973.2210728421628,2372.985669404316,4234.5862657245725,0.07551217437661105,-133.069,102.57263,13.425941,15.134260999999999,9.696218,4.4901004,-2.3587646,-2.6320856,-11.193121000000001,-0.51567847,-11.332307,-2.5436938,-7.268064,-2.0193615,-6.437009,-1.2596636,-7.8761470000000005,-2.9905782000000003,-8.047561,-2.6603239,18256,100103.102021,2017-11-02 12:20:00
1075837158,8,0.3000862,1583.818459770874,1839.115849195546,3255.8722977333614,0.06958432823277631,-196.41942,111.952774,4.270055,22.954957999999998,-4.4175153,-1.6131865,-10.408138000000001,-5.4510555,-8.468236,-3.7184627,-7.5306773,-3.2722197,-7.0275836,-3.829439,-5.034845,-0.78690606,-5.3900957,-2.5568367999999997,-5.213557700000001,-2.9239162999999997,32237,101919,2017-11-02 12:24:00
1075837159,1,0.27896348,1978.6538463356594,2248.167266132945,4189.414022802337,0.08371423040106347,-146.8018,99.143036,2.4232264,15.173335,-4.239561,-2.7405107,-10.744249,-6.4653196,-13.704914000000002,0.28069648,-9.7713,-5.498228500000001,-9.060085,-4.287967,-6.6537690000000005,-2.8052092,-8.723125,-3.039031,-6.2565465,-2.3738565,32237,101919,2017-11-02 12:24:00
1075838024,1,0.281097,1870.103052703012,2189.702263680415,3868.2214582718293,0.07468622830705289,-95.02877,108.645096,-7.997641000000001,12.254347000000001,2.1342366000000004,-5.9474425,-7.671689999999999,-5.678678,-9.025511999999999,-3.2068021,-11.827657,-8.234029,-6.4745207,-5.3020177,-7.809558999999999,-4.8176017,-9.425961000000001,-4.819589,-9.041757,-6.0709767,2743,2743,2017-11-03 01:07:00
1075838600,3,0.27913314,1740.5184129500512,2030.7543023174374,3468.543827877769,0.08093103078850211,-139.88565,115.938705,-5.1894836,11.685057,-3.5251629999999996,2.3523655,-6.08211,-2.8233262999999997,-9.522599000000001,-5.1925898,-2.780378,-5.3744783,-9.516789,-2.8000886,-11.150216,-4.256397,-9.070733,-2.3537524,-2.1753757,-0.16649978,3775,48023,2017-11-03 06:29:00
1075839055,7,0.332999,1330.5260369874127,1729.7549812015122,2759.457091045889,0.05627364620242455,-205.62407,127.778076,6.768294999999999,25.254704,6.9633636,6.7494674,-1.4005743,3.3150303,-1.439152,4.0700283,-0.4980331,5.3095574,-0.08932476,1.0365663,-3.1862527999999997,0.8341094000000001,-4.252947,-1.4473316999999999,-2.8596854,3.6290286,47767,47767,2017-12-02 18:08:00
1075839056,3,0.28705502,1670.3736256438995,2033.465075773157,3511.9964633480163,0.0692154349210203,-153.81938,111.75036000000001,11.123842999999999,27.638393,-0.5431687,3.3284983999999995,-4.7349714999999994,2.867079,-6.6678386,5.736581299999999,-2.6769838,1.8419534,-0.057477098,-1.9976639999999999,-2.0958023,-3.2656174,-4.531286,-3.211068,-0.5400394000000001,1.9075613999999999,47767,47767,2017-12-02 18:08:00
1075844519,5,0.28572625,1933.9147000143826,2320.4497930506227,4270.899271233076,0.07313652516672416,-118.62596,99.976166,6.622664,27.082775,5.7220187000000005,11.63945,12.610033999999999,4.0878760000000005,-3.9191742,5.563397,-8.747769,5.140358,-4.6256027,-0.5952086,-3.464325,1.0553968999999999,-4.4891157,2.1906734,-4.18236,1.0830598,108198,58317,2017-08-03 21:44:00
1075859004,9,0.28789377,2151.9631135499803,2557.9567252796783,4873.11153707906,0.07890873239279775,-80.99719,93.92076,17.394737,27.341972,6.747515700000001,7.56073,1.5324303999999997,4.598344,-5.614961599999999,4.0417295,-4.9771589999999994,0.5752255999999999,-4.4164405,1.8552707,1.0429624,1.905415,-2.9465795,4.504103,-3.6955432999999998,2.3763099999999997,271219,100134.26996,2018-12-03 00:09:00
1075874007,1,0.25173345,2177.04504093312,2485.0027877428947,4719.097568400235,0.09200598638260547,-107.97556999999999,95.57793000000001,9.209942,14.816348000000001,1.6970621,4.456342,-1.6176412,-4.505361,-10.761558,4.5698795,-6.846829,-3.4113839,0.031785123,-0.9055370999999999,-7.776808,0.13676523,-7.7924485,-0.23677944,-2.5449443,-0.57389265,33614.38471,101845,2017-08-03 16:23:00
1075874025,4,0.41976675,2714.540165062339,2484.751424624288,5530.884175973158,0.13055582209400862,-92.11829,74.6677,4.310729,25.353199,-6.968278999999999,7.9596553,1.7330741000000003,4.561225,-1.1101352,6.271362,-3.6440102999999997,4.695225700000001,-1.2837976,4.9863973,0.7028458000000001,2.957466,-3.27137,-0.9792793,-5.3760695,0.36857912,3110,100158,2017-08-03 16:35:00
1075874027,4,0.3748533,2695.4513090184664,2555.170853525053,5605.4290099460995,0.12231751420753872,-129.61958,71.99639,-2.7435725,14.128448,-13.115132999999998,-2.5290103,-1.7832691999999999,-0.7547111,-10.427151,7.869333,-4.007291,3.6702724,-0.38711932,3.301815,-3.6846557,-0.42538159999999997,-6.792706,-4.9959755,-6.170743,-0.5885693000000001,3110.335,67526,2017-08-03 16:35:00
1075874028,4,0.4905224,3330.1996626185414,2656.015353870282,6405.081825504592,0.18239008199453186,-46.341602,43.965977,-18.52901,17.46679,-7.728811,11.716214,4.091373,5.2616544,0.06764065,8.291536,-0.47299245,6.273817500000001,-1.3649216,4.0915913999999995,-2.692541,2.8500347,-2.6201467999999997,2.6191227,-1.4058906999999998,5.1292032999999995,3110,48022,2017-08-03 16:35:00
1075874029,1,0.41392920000000005,2381.979879318449,2374.0517945465936,4917.726794281039,0.10868462140568737,-19.114307,92.89050999999999,-13.197372,13.216441,-4.004796499999999,4.892286,1.2574143,5.3966107,-6.668711999999999,14.299121,-0.9228386000000001,5.4332733,2.2394977000000003,2.7773967,0.4368585,0.8531588999999999,-6.4547930000000004,1.0277405000000002,-5.1288860000000005,-2.9516687000000004,271514,100789,2017-08-03 16:35:00
1075874041,2,0.24071807,1672.4927275477132,2120.499440743779,3391.371320587221,0.06899888106434968,-125.27958000000001,116.38521999999999,9.933950999999999,8.896019,2.9538743,-0.30650982,-3.8436212999999997,-4.57484,-18.544905,1.3670079,-10.537989999999999,-0.15305209,-1.875877,-4.546784,-9.388647,-2.8736653,-6.855239,-1.4891366000000001,-2.4180532,4.018562999999999,2763,6261,2017-08-03 16:44:00
1075874046,3,0.39880264,2285.605603121238,2529.67854987247,5008.1831212197585,0.08692099294354838,-38.379253000000006,91.568214,8.993741,32.62262,3.6873642999999996,3.3855964999999997,-2.3390355,1.8205943,-7.8314266,4.9223614,-5.708771,-0.9268678,-5.415167299999999,-1.9615268,-3.3029258,-2.7031633999999998,-5.599787,1.7938372999999999,-8.338543,-1.3953066,512,512,2017-08-03 16:57:00
1075874047,2,0.30785242,2219.8263965984397,2398.792839700328,4739.023492316085,0.0935399800655266,-0.81720394,92.23827,-1.3486243,27.338888,-5.9067435,4.1015263,-1.7765543000000001,0.8009351,-11.983036,9.337501,-6.757658,0.68920654,-1.8679637999999998,-2.3905997,-3.0009756000000003,-1.3762348999999998,-5.878804,1.267233,-7.818101400000001,-0.3799055,512,512,2017-08-03 16:57:00
1075874048,2,0.29036292,2385.760528082981,2533.177292143344,5265.219198021573,0.09424701951030648,-50.622634999999995,83.8593,7.7280183000000005,25.743433,-7.745249,3.6348786,-3.4398937000000007,0.8603318999999999,-13.715423000000001,10.272395,-7.218775999999999,-1.750248,-0.6804143,-4.4573045,-2.695195,-0.057726998,-7.7360387,0.72453535,-7.083218,1.3538598,512,512,2017-08-03 16:57:00
1075874049,2,0.30807936,2269.875106144381,2543.9497478377884,5106.389287228819,0.08866888454434872,-56.46515,90.55071,8.575472999999999,24.733967,3.8519492,0.1319229,1.6897285,9.874933,-12.702591,15.629278,-3.5830677000000004,6.322721,2.8652153,-1.6120845,0.8936786,-2.9262712000000004,-4.979497,0.45930296,-4.435668499999999,3.8062031000000003,512.15019,512,2017-08-03 16:57:00
1075874050,3,0.2885986,2171.8586709587776,2404.215706301121,4675.240912204704,0.08934304464327941,-24.077126,95.68297,-1.9457476999999999,23.21059,-2.607534,5.697951,-0.34968477,4.1279106,-10.909942,12.820808999999999,-5.4725814,5.4570417,-0.8929792,-1.8928272000000002,-1.8520131999999998,-2.6475880000000003,-8.679878,1.1786053,-10.213819500000001,0.68508005,512,512,2017-08-03 16:57:00
1075874052,3,0.35984457,2288.5810783541274,2692.3806271820426,5424.832156350856,0.0775168131117889,-16.973167,96.67307,18.71,17.899303,6.719156,3.8326824,4.5599017,7.391245,-4.073519,14.144294,-3.3103,3.5823433,2.4833179,1.3664296999999999,-0.37779924,-0.8205056999999999,-3.2050269,0.805363,-5.076744000000001,3.9511356,512,7625,2017-08-03 16:57:00
1075874054,3,0.36598390000000003,2609.1025102200924,2713.794291501133,5768.7820038390355,0.09901363286651177,-52.094803000000006,75.74576,9.235066,15.552603,0.6688626999999999,10.442433,0.6136077,4.254135,-11.530169,7.3977523000000005,-1.9416826,3.7958696000000005,0.6110300999999999,2.2283812000000003,-2.5488299999999997,2.489963,-5.301295,2.7131958,-4.574514,2.065328,512,100025,2017-08-03 16:57:00
1075874056,3,0.35314070000000003,2732.2321196182565,2679.906969266005,6085.836793565097,0.1229504871437223,-19.965948,81.45896,20.700508,39.13414,-11.148427,17.933144,-10.509783,9.873415,-17.724514000000003,9.416697000000001,-10.531678999999999,2.9476197,-2.3588459999999998,1.3983166999999999,-0.8536809000000001,-1.2641678,-2.1083326000000002,-3.2572505,-3.9042745,-3.4013733999999998,512,351553,2017-08-03 16:57:00
1075874057,2,0.35245190000000004,3196.7041271522444,2924.005127605361,6796.124547803975,0.13655582570856825,-15.843201,56.613686,13.797814,19.402639999999998,2.3190772999999996,4.9673680000000004,-2.7441337000000003,5.3423324,-7.048947,8.454047000000001,-4.649493700000001,2.2324066000000005,0.1666216,-0.96416813,-2.5892517999999995,2.1729465,-6.3583345,1.7255576000000001,-4.521866999999999,2.3915727,512,103260,2017-08-03 16:57:00
1075874058,3,0.36013234,2628.196927495663,2682.10509708983,5773.9633892149695,0.09956110002574664,-15.347671,75.81184,6.2367444,20.435682,-0.12413359,8.318348,-1.4619281000000002,7.3734399999999996,-8.263446,11.392402,-4.492255999999999,3.208367,2.7280905,2.023557,-0.27584225,1.6111659,-5.89658,1.5759491,-5.782304,3.3021184999999997,512,100835,2017-08-03 16:57:00
1075874062,3,0.39556690000000005,2702.745089886249,2710.2669632153265,5894.626956553038,0.11274968976250548,4.230179,74.28636999999999,0.3189327,19.962093,9.445464,12.262038,0.18120489,6.2691483,-4.6711955000000005,14.540453,-1.7030846999999998,4.067322,2.0347695,3.6510699,1.6206393,1.4990026,-4.4322085,4.1775317,-6.9222307,0.9197195,512,6501,2017-08-03 16:57:00
1075874063,2,0.3223933,2536.1030571142787,2631.968790236292,5488.022167646231,0.11092541223381383,-23.791532999999998,82.83246,8.744467,26.413551000000002,5.4311204,2.748243,-4.2815037,2.5873265,-8.690977,9.639896,-5.7467985,0.82921594,-2.257284,-2.1428597000000003,-4.33596,-2.4247706,-4.848895,2.405505,-7.3062214999999995,0.9685599,512,6501,2017-08-03 16:57:00
1075874064,3,0.37085440000000003,2592.95176299816,2615.557450007112,5563.983402884281,0.11091156867937853,-11.186679,84.13911999999999,3.1554272,17.545837,-0.52279,8.46843,-2.3146017000000003,5.3085933,-7.8220387,5.2568874,-2.851302,1.2735827,-1.9646503,1.5271598,-5.127612999999999,-1.4596257,-5.7396335999999994,1.3824041,-4.373817400000001,2.2164967,512.886,100103,2017-08-03 16:57:00
1075874070,4,0.3511358,2734.8179980875634,2819.292172002605,6176.6060358539025,0.10307521372690864,-12.456045,72.03898000000001,15.87708,20.301706,1.7579314,11.537162,0.5952989000000001,6.6691899999999995,-9.639308999999999,11.889814,-3.5180895,1.9968181,1.7470183000000001,0.9381023000000001,-2.1150136,3.0252112999999996,-3.3092767999999997,2.603662,-4.7400208,0.5814915,512,100347,2017-08-03 17:07:00
1075874071,3,0.2746132,1868.942244955385,2091.194177650855,3830.7087414736684,0.07785969225888324,-24.249306,107.191895,-11.285637,28.19489,-9.006238,2.4530783,-4.653071400000001,2.3814552000000004,-14.777422,8.57216,-5.7473087,1.042555,-1.1694307,-2.1579912,-3.1219262999999997,1.2270442,-6.992542299999999,0.03262776,-7.780949000000001,-0.23056754,512,512,2017-08-03 17:07:00
1075874074,3,0.3617628,2433.596308573393,2500.425557609683,5176.217427883063,0.1080858122478796,-17.924063,88.59161,-2.492051,23.018816,-1.1172055,5.6172028,-2.7801595,4.953780999999999,-10.302868,7.772301,-4.343875,1.3071708999999998,-2.9398020000000002,0.64870787,-3.5276427000000004,1.2689912,-5.3823023,3.2154021,-5.526981,0.66015714,512.886,100213,2017-08-03 17:07:00
1075874076,4,0.37764767,2860.9601527262903,2837.2544294177837,6410.668645305114,0.11990295145726665,5.396853,74.05691,8.219461,14.751160999999998,-0.48822840000000006,10.451054,0.33862594,6.9588339999999995,-6.7498207,8.193181,-2.3449876,5.4791627,0.72134525,2.4380217,-1.080802,1.32405,-4.5027857000000004,1.8208481,-4.2389019999999995,4.047299,512.56082,512,2017-08-03 17:07:00
1075874077,5,0.39650613,2259.758114841117,2539.228052308527,5104.4071106811825,0.07877703119910975,-21.662987,88.3984,2.4289072,23.066475,1.7221531000000003,10.809928,-0.38011888,9.196344,-3.8285949999999995,14.248117,-0.81731015,5.7194123,-1.4771566,1.6456023000000002,-3.1198613999999996,-0.8774223,-3.6020373999999995,2.1358845,-7.975638000000001,0.22681732,512,512,2017-08-03 17:07:00
